17.3180694955897 67.8603372259783
-2.47083137554043 36.0339056260469
-0.741773699285086 -81.9997183699159
2.30447259470047 -33.7529996919003
-1.66320844566609 -35.892553062408
44.2199280317469 81.2422216827889
-34.3198305114272 -75.8379628959742
4.04176298241914 24.5992480225623
1.57682014447634 -25.0544826116254
91.8789744631331 -7.12540173116702
-13.0860765183944 20.2457075144262
-15.685528496604 -33.3090668446901
-7.04527336166489 25.0582015315942
-1.48443256214136 -33.8539121463321
-18.7106382112703 22.2014112600591
-88.5169269609442 -37.5390031875217
-3.50201141131745 -35.0401021877377
-9.17147620671116 -26.2839474983135
16.6803981177745 -93.4535349419512
-11.3001039303618 32.3531813579162
-4.46023768327631 -38.6486996688208
54.3042049833979 -73.8780853327697
-21.2815944491649 32.7269662029575
-69.0461656494748 33.5976900517882
92.5495075725337 36.113504060239
-1.28794816988332 22.6764715193028
80.2681792609979 41.5676142374536
-9.50179067364139 -34.7713293985053
-0.857913489756292 21.6892129645348
-17.8505868788699 38.265207560607
-24.0858608877065 34.1236549825005
86.3205514541792 -50.318119323892
-17.5412329679235 -22.5531280819843
-23.6514508780412 -37.0833222596055
-20.8168191335439 -27.9351405659061
-22.5433537493013 39.7079990158758
-18.7172108588755 29.3572507728302
-0.794588619817489 -20.7421698216842
-12.1617133209628 -29.5669571014626
-14.2393710177605 -26.3870626754301
-21.2978933027813 -21.0749244409874
-20.7036084275073 91.6553699643609
-50.1239229359707 85.5175936712789
-15.8938585354705 -21.4328116051067
-83.0209457788898 26.7617141072128
-74.3887423373257 17.731961873019
-4.61573274669295 32.5837659551685
-20.6873357143754 39.8931477468249
-1.17086792034709 27.7237973032521
3.94369940210836 -27.9623031569573
-15.9097444873244 20.4215410489387
-3.83542978683074 32.7343862523158
-24.1928849783751 -33.2782990187692
3.39675155585866 -23.7726873254882
-9.44129581196083 24.6959683788658
-72.6966102428122 60.3380599422371
-75.1883532226724 -51.6589844616506
-2.86073222830808 -20.5213847702341
44.242209731526 75.0380619501167
80.745767093415 1.38610323753423
0.0313516560921201 -21.0773487645534
-12.9270264587302 20.7191808300258
-24.7429433257659 25.6793383116413
-19.5926183804894 34.5409970956268
0.534132913905161 29.5287243682509
-3.42865746641535 -77.1843624502084
-21.3946886582155 -32.6783495772936
0.71143451432981 -37.9726448165176
-10.3029435902068 38.2196666821349
64.1628887897162 54.4560559034098
-19.614612678534 35.2916117964516
-15.2452594459947 39.6076483247344
-12.5277827007488 36.4898996909517
-10.2369442652959 34.4082235897358
-18.8519487567907 28.3922103522842
-45.3611153177402 61.7295766262833
77.9412424935621 39.1642034745317
-26.61564022421 88.9445789028655
10.2751883148614 -83.3379923065091
-18.8205317627492 -23.0432649542696
